"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","FORECAST_ACTUAL_INDICATOR","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW","GREENLINK_FLOW"
"2026-01-19",48,26465,"A",29072,24171,1794,6606,0,21504,0,9,3100,423,166,103,-295,0,-409,265,104,-895,-399
"2026-01-20",1,26500,"A",29467,24222,1868,6606,0,21504,0,17,3367,953,453,-140,-145,0,-603,25,139,-974,-488
"2026-01-20",2,27290,"A",30396,25046,1942,6606,0,21504,0,164,3676,1001,484,-155,-78,0,-610,-5,149,-980,-514
"2026-01-20",3,26897,"A",30855,24748,1974,6606,0,21504,0,229,3600,1113,910,-666,-219,0,-722,-5,402,-1003,-514
"2026-01-20",4,26167,"A",30270,24074,2005,6606,0,21504,0,283,3710,1127,937,-693,-249,0,-726,-32,424,-1006,-514
"2026-01-20",5,25422,"A",30073,23367,2052,6606,0,21504,0,283,3989,1240,893,-1015,-139,0,-754,-375,613,-1039,-446
"2026-01-20",6,25139,"A",29604,23025,2099,6606,0,21504,0,282,4026,1254,885,-1028,-43,0,-755,-421,627,-1042,-294
"2026-01-20",7,24330,"A",28846,22353,2157,6606,0,21504,0,282,3823,1210,707,-1016,-155,0,-805,-453,696,-1063,-142
"2026-01-20",8,23888,"A",28249,21862,2215,6606,0,21504,0,285,3872,1203,682,-1015,-138,0,-806,-487,690,-1030,7
"2026-01-20",9,23627,"A",27439,21580,2303,6606,0,21504,0,283,3872,663,256,-1069,-14,0,-901,-872,327,-73,151
"2026-01-20",10,23513,"A",27429,21379,2391,6606,0,21504,0,382,3671,589,221,-1070,0,0,-904,-942,297,-18,200
"2026-01-20",11,23678,"A",28673,21594,2490,6606,0,21504,0,389,3666,-28,19,-1070,56,40,-1018,-1210,41,-680,200
"2026-01-20",12,24372,"A",29499,22243,2588,6606,0,21504,0,317,3536,-130,-10,-1069,11,1,-1022,-1257,24,-722,200
"2026-01-20",13,26582,"A",32719,24333,2709,6606,0,21504,0,317,3313,-433,-565,-1074,76,0,-996,-1430,13,-722,200
"2026-01-20",14,29569,"A",35812,27064,2829,6606,0,21504,0,323,3415,-473,-602,-1074,192,0,-995,-1452,25,-724,200
"2026-01-20",15,32555,"A",38474,29847,2973,6606,0,21504,0,325,3432,-191,-531,-1075,127,0,-1021,-1452,480,-724,166
"2026-01-20",16,34059,"A",40010,31298,3117,6606,0,21504,0,421,3489,-152,-504,-1075,9,0,-1022,-1453,512,-724,33
"2026-01-20",17,34862,"A",40191,31982,3314,6606,18,21504,0,332,3701,255,322,-1075,-55,0,-1022,-1453,585,-724,-68
"2026-01-20",18,35270,"A",40686,32394,3511,6606,373,21504,0,316,3823,325,383,-1074,-10,0,-1021,-1453,588,-724,-218
"2026-01-20",19,35886,"A",40713,32847,3638,6606,1076,21504,0,211,3510,803,514,-822,0,0,-720,-1453,512,-724,-297
"2026-01-20",20,35351,"A",39934,32324,3765,6606,1736,21504,0,163,3701,881,529,-786,0,0,-703,-1441,508,-724,-166
"2026-01-20",21,35059,"A",38272,32056,3857,6606,2588,21504,0,168,3862,1158,753,-162,0,0,-211,-1294,501,-724,-54
"2026-01-20",22,34334,"A",37416,31427,3949,6606,2904,21504,0,167,4098,1166,768,-134,0,0,-190,-1267,501,-724,58
"2026-01-20",23,34198,"A",37325,31285,4081,6606,3484,21504,0,168,4093,992,781,110,0,0,-473,-1162,495,-724,123
"2026-01-20",24,33611,"A",36754,30806,4213,6606,3935,21504,0,166,4407,985,786,118,23,0,-484,-1169,494,-724,200
"2026-01-20",25,33845,"A",37956,31112,4314,6606,3582,21504,0,165,4792,1232,956,-620,0,0,-581,-1421,465,-724,173
"2026-01-20",26,33761,"A",38034,31019,4415,6606,3498,21504,0,166,4942,1264,969,-743,0,0,-587,-1453,467,-724,156
"2026-01-20",27,33645,"A",38652,31025,4530,6606,3306,21504,0,164,5041,1466,991,-1062,0,0,-1004,-1453,584,-724,100
"2026-01-20",28,33774,"A",38814,31094,4644,6606,2960,21504,0,166,4819,1492,992,-1076,19,0,-1021,-1453,590,-724,176
"2026-01-20",29,34029,"A",38960,31378,4704,6606,2278,21504,0,165,5170,1415,992,-1067,0,0,-922,-1453,537,-724,126
"2026-01-20",30,34404,"A",39313,31906,4764,6606,1406,21504,0,166,5214,1405,983,-1066,0,0,-919,-1453,533,-705,125
"2026-01-20",31,34751,"A",38932,32328,4787,6606,649,21504,0,164,5227,1341,646,-1075,40,0,-846,-1453,520,-43,131
"2026-01-20",32,35907,"A",40011,33433,4810,6606,184,21504,0,99,5287,1333,632,-1075,81,0,-842,-1453,527,-35,26
"2026-01-20",33,36626,"A",41330,34083,4760,6606,13,21504,0,10,5157,1478,969,-1076,4,0,-479,-1453,771,-1019,-67
"2026-01-20",34,37972,"A",42931,35334,4710,6606,0,21504,0,10,5033,1497,980,-1075,-68,0,-466,-1453,786,-1096,-191
"2026-01-20",35,38925,"A",44384,36227,4643,6606,0,21504,0,7,5272,1069,579,-1075,-59,0,-831,-1453,742,-1096,-338
"2026-01-20",36,39417,"A",44974,36738,4575,6606,0,21504,0,7,5438,1012,547,-1072,-5,0,-845,-1453,732,-1096,-479
"2026-01-20",37,39100,"A",43902,36561,4572,6606,0,21504,0,7,5474,655,378,-606,-34,0,-568,-1453,451,-1096,-438
"2026-01-20",38,38332,"A",42958,35826,4569,6606,0,21504,0,9,5422,606,354,-584,-6,0,-558,-1453,431,-1096,-320
"2026-01-20",39,37575,"A",42034,35184,4574,6606,0,21504,0,8,5464,564,-107,-413,-59,-12,-539,-1453,351,-1096,-172
"2026-01-20",40,36556,"A",40802,34284,4578,6606,0,21504,0,7,5516,562,-132,-407,17,0,-538,-1437,345,-1092,-33
"2026-01-20",41,35652,"A",39310,33498,4546,6606,0,21504,0,7,5579,1268,86,-273,5,0,-576,-1237,299,-965,67
"2026-01-20",42,34358,"A",37940,32254,4513,6606,0,21504,0,7,5607,1363,107,-263,79,0,-577,-1187,293,-948,187
"2026-01-20",43,32633,"A",35086,30670,4475,6606,0,21504,0,7,5521,730,348,-2,7,0,-332,-865,180,-647,200
"2026-01-20",44,30922,"A",33457,29166,4436,6606,0,21504,0,143,5365,646,369,0,0,0,-323,-843,175,-626,200
"2026-01-20",45,29082,"A",32183,27481,4450,6606,0,21504,0,161,5651,854,533,-336,0,0,-301,-1066,289,-637,200
"2026-01-20",46,27675,"A",30845,26143,4463,6606,0,21504,0,161,5624,882,555,-381,0,0,-300,-1081,305,-647,200
"2026-01-20",47,26199,"A",30370,24800,4418,6606,0,21504,0,161,5573,1413,950,-1002,-67,-54,-460,-932,596,-895,200
"2026-01-20",48,25124,"A",29431,23755,4372,6606,0,21504,0,162,5343,1506,978,-1035,-220,-10,-465,-902,624,-913,120
"2026-01-21",1,25317,"A",29398,23947,4262,6606,0,21504,0,35,5267,1502,973,-1021,-333,0,-344,-763,956,-955,-30
"2026-01-21",2,25756,"A",29795,24428,4152,6606,0,21504,0,30,5500,1502,973,-1020,-248,0,-339,-734,978,-958,-110
"2026-01-21",3,25533,"A",29332,24263,4015,6606,0,21504,0,164,5327,1504,991,-833,-315,0,-173,-587,996,-884,-243
"2026-01-21",4,24992,"A",28829,23803,3877,6606,0,21504,0,163,5561,1505,992,-825,-241,0,-167,-573,997,-875,-393
"2026-01-21",5,24780,"A",28414,23608,3771,6606,0,21504,0,163,5517,1505,992,-697,-293,0,44,-623,996,-752,-506
"2026-01-21",6,24395,"A",27925,23247,3664,6606,0,21504,0,159,5513,1505,992,-692,-191,0,52,-633,996,-741,-514
"2026-01-21",7,23771,"A",26929,22655,3569,6606,0,21504,0,161,5405,1505,992,-467,-44,0,-15,-676,996,-681,-514
"2026-01-21",8,23583,"A",26659,22412,3473,6606,0,21504,0,164,5091,1505,992,-459,0,0,-18,-674,996,-673,-488
"2026-01-21",9,23347,"A",26061,22103,3338,6606,0,21504,0,165,4703,1505,992,-241,-5,0,-188,-578,996,-519,-418
"2026-01-21",10,23509,"A",26185,22166,3203,6606,0,21504,0,165,4230,1506,992,-232,-94,0,-194,-570,996,-512,-309
"2026-01-21",11,23925,"A",26751,22543,3133,6606,0,21504,0,165,4072,1506,992,-240,-49,0,-389,-621,997,-605,-157
"2026-01-21",12,24898,"A",27563,23337,3063,6606,0,21504,0,166,3669,1507,990,-237,0,0,-397,-639,994,-604,-22
"2026-01-21",13,27551,"A",30034,25711,3044,6606,0,21504,0,164,3710,1477,896,95,69,44,-648,-785,849,-286,68
"2026-01-21",14,30018,"A",32441,27943,3025,6606,0,21504,0,166,3420,1472,892,102,118,1,-657,-772,844,-228,163
"2026-01-21",15,32731,"A",34215,30402,3043,6606,0,21504,0,103,2901,1502,968,232,8,0,-394,-387,988,732,159
"2026-01-21",16,34508,"A",35799,31924,3061,6606,15,21504,0,13,2815,1505,973,240,0,0,-368,-310,997,813,29
"2026-01-21",17,35986,"A",36668,33155,3152,6606,3,21504,0,14,2756,1503,991,384,0,0,399,67,997,1003,-68
"2026-01-21",18,36404,"A",37130,33527,3243,6606,101,21504,0,16,2867,1504,992,397,0,0,448,143,997,1026,-110
"2026-01-21",19,38081,"A",38759,35084,3432,6606,354,21504,0,12,2774,1502,992,999,0,0,963,516,997,1399,-66
"2026-01-21",20,38241,"A",39007,35195,3620,6606,514,21504,0,17,2934,1502,992,1031,0,0,987,592,997,1414,-149
"2026-01-21",21,38277,"A",39049,35230,3784,6606,766,21504,0,14,3274,1502,992,1058,0,0,1016,966,997,1019,-158
"2026-01-21",22,38477,"A",39271,35493,3948,6606,948,21504,0,15,3803,1502,992,1060,0,0,1016,1037,997,991,-179
"2026-01-21",23,38217,"A",39043,35324,4154,6606,1057,21504,0,16,3798,1503,992,1060,0,0,1017,1357,997,992,-210
"2026-01-21",24,37954,"A",38740,35069,4360,6606,1146,21504,0,16,3991,1502,992,1060,0,0,1016,1382,997,991,-170
"2026-01-21",25,38009,"A",38991,35131,4528,6606,1080,21504,0,16,4066,1502,992,1060,-75,0,1017,1195,998,968,-291
"2026-01-21",26,37817,"A",39025,35053,4696,6606,1007,21504,0,16,4537,1502,992,1060,-170,0,1016,1143,997,972,-422
"2026-01-21",27,37965,"A",39330,35287,4861,6606,923,21504,0,13,4907,1503,992,1059,-240,0,1017,770,997,1195,-512
"2026-01-21",28,37472,"A",38989,34895,5025,6606,790,21504,0,14,5021,1503,992,1053,-389,0,1017,695,997,1204,-514
"2026-01-21",29,36675,"A",38252,34183,4932,6606,618,21504,0,9,5179,1503,992,377,-436,-18,909,321,997,823,-514
"2026-01-21",30,36217,"A",37855,33694,4839,6606,432,21504,0,8,4944,1503,992,319,-411,-122,896,256,997,808,-497
"2026-01-21",31,36403,"A",37852,33971,4919,6606,231,21504,0,7,5142,1505,992,-97,-296,-49,279,25,998,1250,-400
"2026-01-21",32,37079,"A",38787,34622,4999,6606,83,21504,0,6,5088,1505,992,-104,-354,-149,247,-5,998,1282,-490
"2026-01-21",33,37741,"A",39697,35176,4954,6606,15,21504,0,6,4835,1504,993,-104,-426,-301,481,-5,998,1315,-514
"2026-01-21",34,38938,"A",41063,36303,4909,6606,0,21504,0,6,4909,1504,992,-104,-450,-452,483,26,997,1320,-513
"2026-01-21",35,40109,"A",42294,37173,4843,6606,0,21504,0,4,4601,1505,992,621,-450,-531,-86,400,998,1416,-514
"2026-01-21",36,40056,"A",42273,37104,4776,6606,0,21504,0,6,4634,1504,992,742,-451,-531,-115,462,998,1422,-514
"2026-01-21",37,39765,"A",41868,36956,4700,6606,0,21504,0,7,4789,1504,992,714,-451,-531,7,669,998,1422,-514
"2026-01-21",38,39090,"A",41192,36402,4623,6606,0,21504,0,6,4840,1504,992,712,-451,-531,13,712,998,1422,-514
"2026-01-21",39,38259,"A",40360,35696,4635,6606,0,21504,0,5,4873,1504,992,833,-451,-531,379,931,998,1423,-514
"2026-01-21",40,37170,"A",39268,34733,4646,6606,0,21504,0,2,4627,1503,992,837,-451,-531,392,953,998,1425,-514
"2026-01-21",41,35708,"A",37813,33400,4585,6606,0,21504,0,7,4835,1504,992,620,-451,-531,-2,882,998,1426,-514
"2026-01-21",42,34614,"A",36738,32420,4524,6606,0,21504,0,9,5095,1504,992,573,-451,-531,-19,844,998,1425,-514
"2026-01-21",43,32844,"A",35477,30824,4426,6606,0,21504,0,0,5269,1505,992,-151,-451,-531,-386,471,998,1395,-514
"2026-01-21",44,31525,"A",34192,29700,4327,6606,0,21504,0,5,5587,1505,984,-166,-451,-531,-400,396,986,1393,-514
"2026-01-21",45,29207,"A",32483,27540,4294,6606,0,21504,0,5,0,1393,687,-579,-451,-531,-596,22,561,1420,-514
"2026-01-21",46,27784,"A",31159,26217,4261,6606,0,21504,0,11,0,1378,675,-611,-451,-531,-603,-55,546,1402,-513
"2026-01-21",47,25972,"A",30472,24491,4195,6606,0,21504,0,663,0,1491,972,-971,-451,-531,-337,-433,969,668,-514
"2026-01-21",48,24899,"A",29683,23456,4129,6606,0,21504,0,907,0,1506,992,-974,-451,-531,-327,-480,997,619,-514
"2026-01-22",1,25283,"A",30078,23864,4015,6606,0,21504,0,759,0,1506,992,-1074,-391,-531,-439,-487,996,760,-514
"2026-01-22",2,25703,"A",30174,24285,3901,6606,0,21504,0,485,0,1506,992,-1077,-356,-531,-443,-465,997,776,-514
"2026-01-22",3,25468,"A",30110,24124,3828,6606,0,21504,0,921,0,1506,992,-1075,-356,-531,-462,-183,997,996,-514
"2026-01-22",4,24865,"A",29503,23559,3755,6606,0,21504,0,950,0,1507,992,-1074,-356,-531,-462,-151,997,1005,-514
"2026-01-22",5,24528,"A",28602,23306,3720,6606,0,21504,0,685,0,1506,992,-970,-356,-531,-242,-177,998,762,-513
"2026-01-22",6,24135,"A",28177,22933,3684,6606,0,21504,0,629,0,1506,992,-966,-356,-531,-235,-211,998,752,-514
"2026-01-22",7,23702,"A",28571,22537,3613,6606,0,21504,0,777,0,1507,992,-902,-356,-531,-598,-591,997,1019,-514
"2026-01-22",8,23180,"A",28283,22060,3542,6606,0,21504,0,939,0,1507,992,-900,-356,-531,-613,-650,997,1038,-514
"2026-01-22",9,23091,"A",28553,22047,3496,6606,0,21504,0,884,0,1507,992,-926,-356,-531,-854,-798,996,995,-513
"2026-01-22",10,22910,"A",28394,21836,3449,6606,0,21504,0,928,0,1507,985,-927,-356,-504,-863,-793,988,992,-513
"2026-01-22",11,23542,"A",27847,22420,3457,6606,0,21504,0,145,0,1128,717,-863,-356,-377,-955,-495,711,1040,-514
"2026-01-22",12,24262,"A",28377,23029,3464,6606,0,21504,0,13,0,1077,693,-861,-356,-385,-959,-428,686,1047,-513
"2026-01-22",13,26766,"A",30094,25275,3466,6606,0,21504,0,9,0,751,504,-710,-304,-265,-959,-52,451,1107,-429
"2026-01-22",14,28772,"A",32044,27083,3468,6606,0,21504,0,8,0,707,499,-704,-295,-339,-959,26,444,1113,-367
"2026-01-22",15,31832,"A",35085,29900,3443,6606,0,21504,0,8,0,1102,785,-442,-429,-486,-797,400,711,1168,-491
"2026-01-22",16,33586,"A",36885,31610,3418,6606,0,21504,0,12,0,1155,802,-417,-450,-531,-775,475,729,1166,-514
"2026-01-22",17,34757,"A",37480,32552,3414,6606,5,21504,0,17,0,1239,737,-597,-450,-531,-14,849,765,939,-514
"2026-01-22",18,0,"F",600,0,3409,6606,68,21504,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-22",19,0,"F",600,0,3417,6606,265,21504,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-22",20,0,"F",600,0,3424,6606,545,21504,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-22",21,0,"F",600,0,3462,6606,843,21504,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-22",22,0,"F",600,0,3500,6606,1143,21504,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-22",23,0,"F",600,0,3523,6606,1436,21504,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-22",24,0,"F",600,0,3545,6606,1680,21504,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-22",25,0,"F",600,0,3553,6606,1833,21504,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-22",26,0,"F",600,0,3560,6606,1877,21504,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-22",27,0,"F",600,0,3577,6606,1809,21504,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-22",28,0,"F",600,0,3593,6606,1631,21504,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-22",29,0,"F",600,0,3610,6606,1345,21504,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-22",30,0,"F",600,0,3627,6606,966,21504,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-22",31,0,"F",600,0,3676,6606,529,21504,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-22",32,0,"F",600,0,3725,6606,175,21504,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-22",33,0,"F",600,0,3771,6606,24,21504,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-22",34,0,"F",600,0,3817,6606,0,21504,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-22",35,0,"F",600,0,3830,6606,0,21504,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-22",36,0,"F",600,0,3842,6606,0,21504,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-22",37,0,"F",600,0,3841,6606,0,21504,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-22",38,0,"F",600,0,3839,6606,0,21504,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-22",39,0,"F",600,0,3825,6606,0,21504,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-22",40,0,"F",600,0,3811,6606,0,21504,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-22",41,0,"F",600,0,3789,6606,0,21504,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-22",42,0,"F",600,0,3767,6606,0,21504,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-22",43,0,"F",600,0,3747,6606,0,21504,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-22",44,0,"F",600,0,3726,6606,0,21504,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-22",45,0,"F",600,0,3705,6606,0,21504,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-22",46,0,"F",600,0,3684,6606,0,21504,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-22",47,0,"F",600,0,3665,6606,0,21504,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-22",48,0,"F",600,0,3645,6606,0,21504,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",1,0,"F",600,0,3637,6606,0,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",2,0,"F",600,0,3628,6606,0,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",3,0,"F",600,0,3630,6606,0,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",4,0,"F",600,0,3632,6606,0,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",5,0,"F",600,0,3638,6606,0,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",6,0,"F",600,0,3644,6606,0,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",7,0,"F",600,0,3641,6606,0,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",8,0,"F",600,0,3637,6606,0,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",9,0,"F",600,0,3627,6606,0,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",10,0,"F",600,0,3616,6606,0,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",11,0,"F",600,0,3641,6606,0,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",12,0,"F",600,0,3665,6606,0,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",13,0,"F",600,0,3728,6606,0,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",14,0,"F",600,0,3791,6606,0,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",15,0,"F",600,0,3868,6606,0,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",16,0,"F",600,0,3945,6606,0,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",17,0,"F",600,0,4013,6606,54,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",18,0,"F",600,0,4081,6606,202,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",19,0,"F",600,0,4119,6606,504,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",20,0,"F",600,0,4157,6606,923,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",21,0,"F",600,0,4185,6606,1397,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",22,0,"F",600,0,4213,6606,1853,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",23,0,"F",600,0,4240,6606,2229,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",24,0,"F",600,0,4267,6606,2502,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",25,0,"F",600,0,4282,6606,2659,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",26,0,"F",600,0,4296,6606,2662,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",27,0,"F",600,0,4302,6606,2494,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",28,0,"F",600,0,4307,6606,2222,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",29,0,"F",600,0,4303,6606,1907,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",30,0,"F",600,0,4298,6606,1466,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",31,0,"F",600,0,4299,6606,851,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",32,0,"F",600,0,4300,6606,303,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",33,0,"F",600,0,4321,6606,53,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",34,0,"F",600,0,4341,6606,0,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",35,0,"F",600,0,4366,6606,0,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",36,0,"F",600,0,4391,6606,0,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",37,0,"F",600,0,4405,6606,0,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",38,0,"F",600,0,4418,6606,0,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",39,0,"F",600,0,4409,6606,0,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",40,0,"F",600,0,4400,6606,0,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",41,0,"F",600,0,4361,6606,0,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",42,0,"F",600,0,4321,6606,0,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",43,0,"F",600,0,4281,6606,0,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",44,0,"F",600,0,4240,6606,0,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",45,0,"F",600,0,4212,6606,0,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",46,0,"F",600,0,4183,6606,0,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",47,0,"F",600,0,4158,6606,0,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-23",48,0,"F",600,0,4133,6606,0,21511,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-24",1,0,"F",600,0,4120,6606,0,21517,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-24",2,0,"F",600,0,4107,6606,0,21517,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-24",3,0,"F",600,0,4100,6606,0,21517,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-24",4,0,"F",600,0,4093,6606,0,21517,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-24",5,0,"F",600,0,4085,6606,0,21517,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-24",6,0,"F",600,0,4077,6606,0,21517,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-24",7,0,"F",600,0,4062,6606,0,21517,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-24",8,0,"F",600,0,4046,6606,0,21517,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-24",9,0,"F",600,0,4023,6606,0,21517,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-24",10,0,"F",600,0,4000,6606,0,21517,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-24",11,0,"F",600,0,3984,6606,0,21517,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-24",12,0,"F",600,0,3967,6606,0,21517,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-24",13,0,"F",600,0,3961,6606,0,21517,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-24",14,0,"F",600,0,3954,6606,0,21517,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-24",15,0,"F",600,0,3948,6606,0,21517,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-24",16,0,"F",600,0,3942,6606,0,21517,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-24",17,0,"F",600,0,3918,6606,100,21517,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-24",18,0,"F",600,0,3893,6606,380,21517,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-24",19,0,"F",600,0,3835,6606,920,21517,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-24",20,0,"F",600,0,3777,6606,1560,21517,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-24",21,0,"F",600,0,3713,6606,2138,21517,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-24",22,0,"F",600,0,3649,6606,2721,21517,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-24",23,0,"F",600,0,3601,6606,3364,21517,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-24",24,0,"F",600,0,3552,6606,3853,21517,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-24",25,0,"F",600,0,3505,6606,3982,21517,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-24",26,0,"F",600,0,3457,6606,3848,21517,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-24",27,0,"F",600,0,3416,6606,3586,21517,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-24",28,0,"F",600,0,3375,6606,3166,21517,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026-01-24",29,0,"F",600,0,3345,6606,2553,21517,0,0,0,0,0,0,0,0,0,0,0,0,0
